source,timestamp,asset_id,asset_type,area,criticality,criticality_score,temperature,vibration,current,pressure,rpm,alarm_count,delay_hours,spare_lead_time_days,failure_label,failure_mode
public_ai4i_benchmark,2025-01-02 16:45:00,AI4I-2446,Public AI4I Machine,Public Benchmark,High,3,35.55,4.15,82.825,8.367,1375,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 16:46:00,AI4I-2447,Public AI4I Machine,Public Benchmark,Low,1,35.45,3.612,78.592,8.692,1422,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 16:47:00,AI4I-2448,Public AI4I Machine,Public Benchmark,Low,1,35.55,3.623,78.608,8.695,1408,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 16:48:00,AI4I-2449,Public AI4I Machine,Public Benchmark,Low,1,35.75,3.084,74.125,9.032,1440,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 16:49:00,AI4I-2450,Public AI4I Machine,Public Benchmark,Low,1,35.65,3.798,61.317,8.33,1772,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 16:50:00,AI4I-2451,Public AI4I Machine,Public Benchmark,Low,1,35.55,3.043,70.933,9.022,1492,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 16:51:00,AI4I-2452,Public AI4I Machine,Public Benchmark,Low,1,35.55,3.488,65.625,8.609,1650,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 16:52:00,AI4I-2453,Public AI4I Machine,Public Benchmark,Medium,2,35.45,4.719,53.867,7.718,2329,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 16:53:00,AI4I-2454,Public AI4I Machine,Public Benchmark,Low,1,35.45,3.496,66.267,8.606,1648,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 16:54:00,AI4I-2455,Public AI4I Machine,Public Benchmark,Low,1,35.45,3.428,67.108,8.649,1653,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 16:55:00,AI4I-2456,Public AI4I Machine,Public Benchmark,Low,1,35.45,4.121,60.225,8.119,1946,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 16:56:00,AI4I-2457,Public AI4I Machine,Public Benchmark,Low,1,35.45,3.154,71.117,8.906,1555,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 16:57:00,AI4I-2458,Public AI4I Machine,Public Benchmark,Low,1,35.45,3.415,67.983,8.653,1661,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 16:58:00,AI4I-2459,Public AI4I Machine,Public Benchmark,Low,1,35.45,3.505,78.425,8.762,1434,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 16:59:00,AI4I-2460,Public AI4I Machine,Public Benchmark,Low,1,35.45,4.361,84.817,8.294,1297,2,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:00:00,AI4I-2461,Public AI4I Machine,Public Benchmark,Low,1,35.45,3.536,79.133,8.719,1466,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:01:00,AI4I-2462,Public AI4I Machine,Public Benchmark,Medium,2,35.45,2.992,74.35,9.045,1517,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:02:00,AI4I-2463,Public AI4I Machine,Public Benchmark,Low,1,35.35,3.202,70.625,8.739,1742,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:03:00,AI4I-2464,Public AI4I Machine,Public Benchmark,Low,1,35.35,3.012,74.242,8.987,1580,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:04:00,AI4I-2465,Public AI4I Machine,Public Benchmark,Medium,2,35.35,3.225,77.258,8.879,1534,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:05:00,AI4I-2466,Public AI4I Machine,Public Benchmark,Low,1,35.45,3.119,75.858,8.99,1481,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:06:00,AI4I-2467,Public AI4I Machine,Public Benchmark,Low,1,35.45,3.34,73.775,8.882,1429,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:07:00,AI4I-2468,Public AI4I Machine,Public Benchmark,Medium,2,35.45,3.541,70.792,8.641,1574,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:08:00,AI4I-2469,Public AI4I Machine,Public Benchmark,Medium,2,35.45,3.09,76.217,8.979,1524,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:09:00,AI4I-2470,Public AI4I Machine,Public Benchmark,Low,1,35.55,3.32,74.292,8.84,1507,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:10:00,AI4I-2471,Public AI4I Machine,Public Benchmark,Low,1,35.35,3.543,79.858,8.721,1467,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:11:00,AI4I-2472,Public AI4I Machine,Public Benchmark,Low,1,35.25,4.274,84.825,8.358,1301,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:12:00,AI4I-2473,Public AI4I Machine,Public Benchmark,Low,1,35.35,4.477,87.992,8.128,1429,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:13:00,AI4I-2474,Public AI4I Machine,Public Benchmark,Medium,2,35.35,3.308,75.033,8.815,1555,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:14:00,AI4I-2475,Public AI4I Machine,Public Benchmark,Low,1,35.35,3.218,77.533,8.915,1503,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:15:00,AI4I-2476,Public AI4I Machine,Public Benchmark,Low,1,35.35,3.488,79.575,8.768,1459,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:16:00,AI4I-2477,Public AI4I Machine,Public Benchmark,High,3,35.25,3.453,79.217,8.799,1449,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:17:00,AI4I-2478,Public AI4I Machine,Public Benchmark,Low,1,35.35,4.795,90.808,7.952,1387,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:18:00,AI4I-2479,Public AI4I Machine,Public Benchmark,Medium,2,35.35,4.122,85.5,8.35,1456,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:19:00,AI4I-2480,Public AI4I Machine,Public Benchmark,Low,1,35.35,3.602,74.275,8.588,1604,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:20:00,AI4I-2481,Public AI4I Machine,Public Benchmark,Low,1,35.45,3.661,72.717,8.453,1734,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:21:00,AI4I-2482,Public AI4I Machine,Public Benchmark,Low,1,35.45,4.069,84.433,8.445,1378,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:22:00,AI4I-2483,Public AI4I Machine,Public Benchmark,Low,1,35.55,3.442,80.1,8.771,1504,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:23:00,AI4I-2484,Public AI4I Machine,Public Benchmark,Medium,2,35.55,4.234,86.267,8.319,1402,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:24:00,AI4I-2485,Public AI4I Machine,Public Benchmark,High,3,35.45,3.509,77.442,8.713,1524,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:25:00,AI4I-2486,Public AI4I Machine,Public Benchmark,Low,1,35.45,3.647,76.208,8.571,1593,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:26:00,AI4I-2487,Public AI4I Machine,Public Benchmark,Medium,2,35.55,4.081,71.05,8.169,1772,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:27:00,AI4I-2488,Public AI4I Machine,Public Benchmark,High,3,35.45,4.02,73.25,8.302,1623,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:28:00,AI4I-2489,Public AI4I Machine,Public Benchmark,Low,1,35.55,4.473,88.442,8.2,1356,2,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:29:00,AI4I-2490,Public AI4I Machine,Public Benchmark,High,3,35.55,3.567,81.783,8.697,1500,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:30:00,AI4I-2491,Public AI4I Machine,Public Benchmark,High,3,35.65,3.942,85.95,8.4,1566,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:31:00,AI4I-2492,Public AI4I Machine,Public Benchmark,Low,1,35.75,3.841,83.967,8.559,1445,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:32:00,AI4I-2493,Public AI4I Machine,Public Benchmark,High,3,35.65,5.182,95.458,7.712,1382,2,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:33:00,AI4I-2494,Public AI4I Machine,Public Benchmark,Medium,2,35.65,4.106,86.275,8.404,1418,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:34:00,AI4I-2495,Public AI4I Machine,Public Benchmark,Low,1,35.65,4.882,92.45,7.954,1329,3,0.0,0,1,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:35:00,AI4I-2496,Public AI4I Machine,Public Benchmark,Medium,2,35.65,3.665,83.167,8.646,1491,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:36:00,AI4I-2497,Public AI4I Machine,Public Benchmark,Medium,2,35.75,3.742,80.717,8.535,1573,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:37:00,AI4I-2498,Public AI4I Machine,Public Benchmark,Medium,2,35.75,3.777,84.642,8.551,1521,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:38:00,AI4I-2499,Public AI4I Machine,Public Benchmark,Low,1,35.75,4.264,88.567,8.267,1467,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:39:00,AI4I-2500,Public AI4I Machine,Public Benchmark,Medium,2,35.75,4.534,89.633,8.193,1325,2,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:40:00,AI4I-2501,Public AI4I Machine,Public Benchmark,Low,1,35.75,4.187,77.808,8.209,1617,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:41:00,AI4I-2502,Public AI4I Machine,Public Benchmark,Medium,2,35.75,3.923,85.775,8.49,1476,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:42:00,AI4I-2503,Public AI4I Machine,Public Benchmark,Low,1,35.85,4.415,90.675,8.134,1515,1,0.0,0,1,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:43:00,AI4I-2504,Public AI4I Machine,Public Benchmark,Low,1,35.85,2.967,70.4,9.106,1408,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:44:00,AI4I-2505,Public AI4I Machine,Public Benchmark,Low,1,35.95,2.78,69.367,9.187,1468,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:45:00,AI4I-2506,Public AI4I Machine,Public Benchmark,Low,1,35.95,3.141,71.858,9.007,1387,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:46:00,AI4I-2507,Public AI4I Machine,Public Benchmark,Medium,2,35.95,2.758,61.525,9.177,1503,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:47:00,AI4I-2508,Public AI4I Machine,Public Benchmark,High,3,35.95,3.013,71.075,9.076,1410,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:48:00,AI4I-2509,Public AI4I Machine,Public Benchmark,Low,1,35.75,3.025,59.117,8.918,1615,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:49:00,AI4I-2510,Public AI4I Machine,Public Benchmark,Low,1,35.75,2.711,63.258,9.205,1511,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:50:00,AI4I-2511,Public AI4I Machine,Public Benchmark,Low,1,35.85,3.633,76.85,8.67,1405,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:51:00,AI4I-2512,Public AI4I Machine,Public Benchmark,Medium,2,35.75,2.453,67.492,9.368,1526,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:52:00,AI4I-2513,Public AI4I Machine,Public Benchmark,Low,1,35.65,2.534,65.642,9.312,1530,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:53:00,AI4I-2514,Public AI4I Machine,Public Benchmark,Low,1,35.55,2.971,61.458,8.982,1583,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:54:00,AI4I-2515,Public AI4I Machine,Public Benchmark,Low,1,35.45,3.952,51.275,8.207,2069,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:55:00,AI4I-2516,Public AI4I Machine,Public Benchmark,Low,1,35.35,2.891,63.667,9.105,1490,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:56:00,AI4I-2517,Public AI4I Machine,Public Benchmark,Low,1,35.35,3.13,59.333,8.764,1736,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:57:00,AI4I-2518,Public AI4I Machine,Public Benchmark,Low,1,35.35,2.955,71.05,9.134,1395,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:58:00,AI4I-2519,Public AI4I Machine,Public Benchmark,Medium,2,35.45,3.367,75.117,8.838,1425,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 17:59:00,AI4I-2520,Public AI4I Machine,Public Benchmark,Low,1,35.45,3.007,62.467,8.926,1631,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:00:00,AI4I-2521,Public AI4I Machine,Public Benchmark,Low,1,35.45,2.576,69.233,9.285,1535,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:01:00,AI4I-2522,Public AI4I Machine,Public Benchmark,Low,1,35.45,2.918,64.3,9.022,1584,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:02:00,AI4I-2523,Public AI4I Machine,Public Benchmark,Medium,2,35.55,2.659,67.317,9.225,1543,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:03:00,AI4I-2524,Public AI4I Machine,Public Benchmark,Low,1,35.55,2.825,65.317,9.047,1635,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:04:00,AI4I-2525,Public AI4I Machine,Public Benchmark,Medium,2,35.55,3.09,73.208,9.012,1446,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:05:00,AI4I-2526,Public AI4I Machine,Public Benchmark,Medium,2,35.45,2.906,65.658,9.022,1598,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:06:00,AI4I-2527,Public AI4I Machine,Public Benchmark,Low,1,35.45,3.041,65.833,9.005,1501,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:07:00,AI4I-2528,Public AI4I Machine,Public Benchmark,Low,1,35.35,3.577,77.85,8.686,1450,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:08:00,AI4I-2529,Public AI4I Machine,Public Benchmark,Low,1,35.45,3.57,59.342,8.484,1730,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:09:00,AI4I-2530,Public AI4I Machine,Public Benchmark,Medium,2,35.45,3.109,65.358,8.91,1571,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:10:00,AI4I-2531,Public AI4I Machine,Public Benchmark,Low,1,35.55,3.709,79.108,8.609,1438,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:11:00,AI4I-2532,Public AI4I Machine,Public Benchmark,Medium,2,35.35,2.791,69.525,9.168,1510,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:12:00,AI4I-2533,Public AI4I Machine,Public Benchmark,Low,1,35.55,3.228,74.425,8.968,1389,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:13:00,AI4I-2534,Public AI4I Machine,Public Benchmark,Low,1,35.55,3.27,66.117,8.866,1490,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:14:00,AI4I-2535,Public AI4I Machine,Public Benchmark,Low,1,35.55,3.6,61.033,8.469,1729,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:15:00,AI4I-2536,Public AI4I Machine,Public Benchmark,Low,1,35.65,2.889,70.05,9.117,1495,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:16:00,AI4I-2537,Public AI4I Machine,Public Benchmark,Low,1,35.65,4.148,81.842,8.437,1281,2,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:17:00,AI4I-2538,Public AI4I Machine,Public Benchmark,High,3,35.55,3.597,77.658,8.752,1353,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:18:00,AI4I-2539,Public AI4I Machine,Public Benchmark,Low,1,35.65,3.711,79.575,8.621,1429,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:19:00,AI4I-2540,Public AI4I Machine,Public Benchmark,Low,1,35.65,3.074,73.742,9.058,1413,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:20:00,AI4I-2541,Public AI4I Machine,Public Benchmark,Low,1,35.65,2.971,71.058,9.062,1502,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:21:00,AI4I-2542,Public AI4I Machine,Public Benchmark,High,3,35.65,3.402,66.95,8.737,1553,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:22:00,AI4I-2543,Public AI4I Machine,Public Benchmark,High,3,35.75,3.773,62.717,8.374,1712,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:23:00,AI4I-2544,Public AI4I Machine,Public Benchmark,Low,1,35.85,4.008,60.958,8.193,1786,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:24:00,AI4I-2545,Public AI4I Machine,Public Benchmark,Low,1,35.85,4.196,59.55,8.069,1951,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:25:00,AI4I-2546,Public AI4I Machine,Public Benchmark,Medium,2,35.85,3.194,70.892,8.889,1541,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:26:00,AI4I-2547,Public AI4I Machine,Public Benchmark,Low,1,35.95,3.309,69.642,8.766,1605,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:27:00,AI4I-2548,Public AI4I Machine,Public Benchmark,Low,1,35.95,3.035,72.658,8.97,1578,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:28:00,AI4I-2549,Public AI4I Machine,Public Benchmark,Medium,2,36.05,3.25,72.375,8.929,1440,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:29:00,AI4I-2550,Public AI4I Machine,Public Benchmark,Low,1,36.05,3.181,76.225,8.939,1489,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:30:00,AI4I-2551,Public AI4I Machine,Public Benchmark,Low,1,36.15,3.839,80.967,8.593,1366,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:31:00,AI4I-2552,Public AI4I Machine,Public Benchmark,Low,1,36.05,3.207,72.733,8.885,1541,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:32:00,AI4I-2553,Public AI4I Machine,Public Benchmark,High,3,35.95,3.016,75.525,9.005,1552,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:33:00,AI4I-2554,Public AI4I Machine,Public Benchmark,Low,1,35.95,3.101,75.642,9.008,1473,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:34:00,AI4I-2555,Public AI4I Machine,Public Benchmark,Low,1,35.95,3.216,74.008,8.889,1531,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:35:00,AI4I-2556,Public AI4I Machine,Public Benchmark,Low,1,36.05,3.309,73.65,8.843,1511,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:36:00,AI4I-2557,Public AI4I Machine,Public Benchmark,Medium,2,35.95,3.799,81.842,8.563,1449,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:37:00,AI4I-2558,Public AI4I Machine,Public Benchmark,Medium,2,35.95,4.002,83.667,8.435,1440,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:38:00,AI4I-2559,Public AI4I Machine,Public Benchmark,Medium,2,35.85,4.206,64.342,8.073,1881,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:39:00,AI4I-2560,Public AI4I Machine,Public Benchmark,Low,1,35.85,4.066,84.467,8.389,1447,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:40:00,AI4I-2561,Public AI4I Machine,Public Benchmark,Medium,2,35.95,5.179,93.333,7.737,1326,2,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:41:00,AI4I-2562,Public AI4I Machine,Public Benchmark,Low,1,36.05,3.761,70.858,8.476,1607,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:42:00,AI4I-2563,Public AI4I Machine,Public Benchmark,Low,1,35.95,3.219,76.575,8.879,1551,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:43:00,AI4I-2564,Public AI4I Machine,Public Benchmark,Low,1,35.95,3.451,75.317,8.766,1496,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:44:00,AI4I-2565,Public AI4I Machine,Public Benchmark,Low,1,35.95,3.4,76.083,8.803,1493,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:45:00,AI4I-2566,Public AI4I Machine,Public Benchmark,Low,1,35.95,4.314,85.625,8.334,1304,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:46:00,AI4I-2567,Public AI4I Machine,Public Benchmark,Medium,2,35.85,3.456,79.117,8.821,1420,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:47:00,AI4I-2568,Public AI4I Machine,Public Benchmark,Low,1,35.95,4.279,66.617,8.031,1766,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:48:00,AI4I-2569,Public AI4I Machine,Public Benchmark,Low,1,36.05,3.579,80.658,8.718,1450,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:49:00,AI4I-2570,Public AI4I Machine,Public Benchmark,High,3,36.05,4.471,65.45,7.905,1872,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:50:00,AI4I-2571,Public AI4I Machine,Public Benchmark,Low,1,36.05,4.214,68.792,8.102,1713,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:51:00,AI4I-2572,Public AI4I Machine,Public Benchmark,Medium,2,36.05,3.4,79.758,8.806,1497,0,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:52:00,AI4I-2573,Public AI4I Machine,Public Benchmark,Medium,2,35.95,3.896,82.858,8.583,1352,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:53:00,AI4I-2574,Public AI4I Machine,Public Benchmark,Low,1,36.05,3.485,80.708,8.749,1499,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:54:00,AI4I-2575,Public AI4I Machine,Public Benchmark,Low,1,36.15,4.84,64.225,7.664,1972,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:55:00,AI4I-2576,Public AI4I Machine,Public Benchmark,Low,1,36.15,4.237,86.817,8.306,1422,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:56:00,AI4I-2577,Public AI4I Machine,Public Benchmark,Low,1,36.15,3.496,81.208,8.726,1523,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:57:00,AI4I-2578,Public AI4I Machine,Public Benchmark,Low,1,36.25,3.464,81.375,8.718,1563,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:58:00,AI4I-2579,Public AI4I Machine,Public Benchmark,Low,1,36.15,4.092,85.367,8.427,1391,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 18:59:00,AI4I-2580,Public AI4I Machine,Public Benchmark,Low,1,35.95,4.452,69.108,7.925,1795,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 19:00:00,AI4I-2581,Public AI4I Machine,Public Benchmark,Low,1,35.95,4.818,91.025,8.018,1293,3,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 19:01:00,AI4I-2582,Public AI4I Machine,Public Benchmark,Low,1,35.95,5.356,96.442,7.621,1345,3,0.0,0,1,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 19:02:00,AI4I-2583,Public AI4I Machine,Public Benchmark,Low,1,35.85,3.885,76.358,8.402,1615,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 19:03:00,AI4I-2584,Public AI4I Machine,Public Benchmark,Low,1,35.75,4.559,89.35,8.156,1342,2,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 19:04:00,AI4I-2585,Public AI4I Machine,Public Benchmark,Low,1,35.65,4.052,86.442,8.376,1502,1,0.0,0,0,public_ai4i_target_label_only
public_ai4i_benchmark,2025-01-02 19:05:00,AI4I-2586,Public AI4I Machine,Public Benchmark,Medium,2,35.55,3.775,78.133,8.474,1620,1,0.0,0,0,public_ai4i_target_label_only
