source,timestamp,asset_id,asset_type,area,criticality,criticality_score,temperature,vibration,current,pressure,rpm,alarm_count,delay_hours,spare_lead_time_days,failure_label,failure_mode
steel_demo_app,2026-05-14 10:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,49.423,3.033,45.59,9.977,969.6,0,0.0,6,0,normal
steel_demo_app,2026-05-14 11:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.446,3.509,42.677,9.832,975.889,0,0.0,6,0,normal
steel_demo_app,2026-05-14 12:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.216,3.126,44.409,10.21,982.736,0,0.0,6,0,normal
steel_demo_app,2026-05-14 13:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.136,2.535,42.96,9.731,978.647,0,0.0,6,0,normal
steel_demo_app,2026-05-14 14:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.426,2.602,40.156,9.981,983.022,0,0.0,6,0,normal
steel_demo_app,2026-05-14 15:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.486,3.212,42.133,9.851,973.575,0,0.0,6,0,normal
steel_demo_app,2026-05-14 16:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.285,3.143,42.606,9.58,975.286,0,0.0,6,0,normal
steel_demo_app,2026-05-14 17:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.686,3.028,39.449,10.471,979.826,0,0.0,6,0,normal
steel_demo_app,2026-05-14 18:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.538,3.14,41.338,9.854,992.73,0,0.0,6,0,normal
steel_demo_app,2026-05-14 19:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.404,3.288,43.037,9.799,987.665,0,0.0,6,0,normal
steel_demo_app,2026-05-14 20:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.82,3.099,39.049,9.592,981.91,0,0.0,6,0,normal
steel_demo_app,2026-05-14 21:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.867,2.304,42.973,10.424,988.337,0,0.0,6,0,normal
steel_demo_app,2026-05-14 22:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.64,3.003,43.598,10.224,977.939,0,0.0,6,0,normal
steel_demo_app,2026-05-14 23:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.048,3.105,42.997,9.973,979.279,0,0.0,6,0,normal
steel_demo_app,2026-05-15 00:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.932,3.423,42.859,10.344,977.681,0,0.0,6,0,normal
steel_demo_app,2026-05-15 01:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,54.272,3.19,47.888,9.762,975.864,0,0.0,6,0,normal
steel_demo_app,2026-05-15 02:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.586,3.139,45.51,9.866,985.43,0,0.0,6,0,normal
steel_demo_app,2026-05-15 03:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.627,3.247,40.27,10.282,987.376,0,0.0,6,0,normal
steel_demo_app,2026-05-15 04:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.839,3.072,42.407,9.984,983.845,0,0.0,6,0,normal
steel_demo_app,2026-05-15 05:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.044,2.703,40.113,9.85,981.333,0,0.0,6,0,normal
steel_demo_app,2026-05-15 06:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.962,3.075,42.901,9.875,988.794,0,0.0,6,0,normal
steel_demo_app,2026-05-15 07:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.625,2.848,42.868,9.633,975.257,0,0.0,6,0,normal
steel_demo_app,2026-05-15 08:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.374,2.392,44.012,10.302,977.783,0,0.0,6,0,normal
steel_demo_app,2026-05-15 09:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.409,3.392,41.16,10.174,975.973,0,0.0,6,0,normal
steel_demo_app,2026-05-15 10:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.331,2.72,42.617,10.232,978.895,0,0.0,6,0,normal
steel_demo_app,2026-05-15 11:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.22,2.621,42.71,10.369,982.362,0,0.0,6,0,normal
steel_demo_app,2026-05-15 12:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.458,3.268,41.569,9.924,974.249,0,0.0,6,0,normal
steel_demo_app,2026-05-15 13:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.972,2.111,43.436,9.907,977.538,0,0.0,6,0,normal
steel_demo_app,2026-05-15 14:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,54.369,2.75,40.776,9.974,982.483,0,0.0,6,0,normal
steel_demo_app,2026-05-15 15:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.381,2.449,40.442,10.256,980.449,0,0.0,6,0,normal
steel_demo_app,2026-05-15 16:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.632,2.909,40.813,10.336,978.871,0,0.0,6,0,normal
steel_demo_app,2026-05-15 17:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.379,3.384,40.7,9.881,980.061,0,0.0,6,0,normal
steel_demo_app,2026-05-15 18:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.0,3.091,45.765,10.067,965.732,0,0.0,6,0,normal
steel_demo_app,2026-05-15 19:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.457,3.013,42.078,10.049,979.828,0,0.0,6,0,normal
steel_demo_app,2026-05-15 20:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.926,3.215,41.024,9.81,998.143,0,0.0,6,0,normal
steel_demo_app,2026-05-15 21:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.998,3.035,39.308,10.023,974.401,0,0.0,6,0,normal
steel_demo_app,2026-05-15 22:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.381,3.366,42.85,10.114,969.373,0,0.0,6,0,normal
steel_demo_app,2026-05-15 23:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,54.572,2.583,44.751,10.204,983.464,0,0.0,6,0,normal
steel_demo_app,2026-05-16 00:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.803,3.053,41.152,10.006,978.501,0,0.0,6,0,normal
steel_demo_app,2026-05-16 01:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,49.146,3.393,41.854,9.903,976.638,0,0.0,6,0,normal
steel_demo_app,2026-05-16 02:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.502,2.687,37.941,10.081,983.115,0,0.0,6,0,normal
steel_demo_app,2026-05-16 03:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.721,2.598,42.16,9.707,973.837,0,0.0,6,0,normal
steel_demo_app,2026-05-16 04:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.949,3.295,41.347,9.91,991.728,0,0.0,6,0,normal
steel_demo_app,2026-05-16 05:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.493,3.119,41.335,9.881,966.882,0,0.0,6,0,normal
steel_demo_app,2026-05-16 06:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.356,3.157,41.678,9.973,984.417,0,0.0,6,0,normal
steel_demo_app,2026-05-16 07:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,49.823,2.794,39.955,10.354,985.254,0,0.0,6,0,normal
steel_demo_app,2026-05-16 08:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,48.916,2.47,41.762,9.906,972.054,0,0.0,6,0,normal
steel_demo_app,2026-05-16 09:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,54.723,3.109,42.855,9.862,984.334,0,0.0,6,0,normal
steel_demo_app,2026-05-16 10:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.467,2.901,43.1,9.674,989.582,0,0.0,6,0,normal
steel_demo_app,2026-05-16 11:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.255,3.448,40.064,9.815,973.029,0,0.0,6,0,normal
steel_demo_app,2026-05-16 12:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.35,3.023,41.164,9.797,972.4,0,0.0,6,0,normal
steel_demo_app,2026-05-16 13:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.932,2.837,40.766,10.309,979.506,0,0.0,6,0,normal
steel_demo_app,2026-05-16 14:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.778,2.813,42.441,9.989,969.814,0,0.0,6,0,normal
steel_demo_app,2026-05-16 15:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,54.0,2.953,43.344,9.85,979.011,0,0.0,6,0,normal
steel_demo_app,2026-05-16 16:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.786,3.433,42.561,10.073,988.149,0,0.0,6,0,normal
steel_demo_app,2026-05-16 17:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.619,3.268,39.441,9.861,973.977,0,0.0,6,0,normal
steel_demo_app,2026-05-16 18:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.019,3.06,39.497,9.962,971.035,0,0.0,6,0,normal
steel_demo_app,2026-05-16 19:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.926,2.421,42.952,10.076,991.448,0,0.0,6,0,normal
steel_demo_app,2026-05-16 20:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.187,2.852,43.473,9.72,974.225,0,0.0,6,0,normal
steel_demo_app,2026-05-16 21:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.466,2.245,41.933,9.796,980.608,0,0.0,6,0,normal
steel_demo_app,2026-05-16 22:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.491,3.148,42.035,10.28,980.04,0,0.0,6,0,normal
steel_demo_app,2026-05-16 23:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.924,2.914,39.58,10.081,983.539,0,0.0,6,0,normal
steel_demo_app,2026-05-17 00:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,55.457,2.782,41.518,9.885,981.273,0,0.0,6,0,normal
steel_demo_app,2026-05-17 01:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.534,2.981,43.955,9.877,985.917,0,0.0,6,0,normal
steel_demo_app,2026-05-17 02:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.754,2.996,41.433,10.485,975.098,0,0.0,6,0,normal
steel_demo_app,2026-05-17 03:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.417,2.737,45.214,10.177,975.93,0,0.0,6,0,normal
steel_demo_app,2026-05-17 04:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.718,3.09,41.07,10.152,982.336,0,0.0,6,0,normal
steel_demo_app,2026-05-17 05:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.302,2.985,42.776,10.046,980.355,0,0.0,6,0,normal
steel_demo_app,2026-05-17 06:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.103,3.593,40.109,10.086,978.079,0,0.0,6,0,normal
steel_demo_app,2026-05-17 07:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,54.463,2.684,40.677,9.806,981.941,0,0.0,6,0,normal
steel_demo_app,2026-05-17 08:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.078,2.833,38.126,10.048,976.999,0,0.0,6,0,normal
steel_demo_app,2026-05-17 09:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,49.917,3.38,39.646,10.159,975.794,0,0.0,6,0,normal
steel_demo_app,2026-05-17 10:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,54.242,3.262,40.186,9.817,983.633,0,0.0,6,0,normal
steel_demo_app,2026-05-17 11:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.633,2.941,44.29,9.85,980.548,0,0.0,6,0,normal
steel_demo_app,2026-05-17 12:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.336,3.283,41.713,9.942,969.567,0,0.0,6,0,normal
steel_demo_app,2026-05-17 13:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.521,3.111,41.752,10.015,986.236,0,0.0,6,0,normal
steel_demo_app,2026-05-17 14:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.338,2.917,42.34,9.859,988.589,0,0.0,6,0,normal
steel_demo_app,2026-05-17 15:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.272,3.102,45.23,9.7,979.954,0,0.0,6,0,normal
steel_demo_app,2026-05-17 16:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.513,2.68,42.541,9.779,984.143,0,0.0,6,0,normal
steel_demo_app,2026-05-17 17:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.481,3.095,38.665,9.807,983.388,0,0.0,6,0,normal
steel_demo_app,2026-05-17 18:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.03,2.057,44.237,10.027,975.086,0,0.0,6,0,normal
steel_demo_app,2026-05-17 19:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.393,2.763,40.761,10.072,990.686,0,0.0,6,0,normal
steel_demo_app,2026-05-17 20:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,54.273,3.126,42.832,10.158,972.458,0,0.0,6,0,normal
steel_demo_app,2026-05-17 21:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.902,2.743,42.573,9.955,983.007,0,0.0,6,0,normal
steel_demo_app,2026-05-17 22:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.165,1.924,42.322,10.128,982.676,0,0.0,6,0,normal
steel_demo_app,2026-05-17 23:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.856,3.575,42.56,10.088,986.267,0,0.0,6,0,normal
steel_demo_app,2026-05-18 00:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.508,2.686,37.611,9.905,984.566,0,0.0,6,0,normal
steel_demo_app,2026-05-18 01:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.506,3.28,42.268,10.258,978.229,0,0.0,6,0,normal
steel_demo_app,2026-05-18 02:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.655,3.177,44.703,9.659,977.25,0,0.0,6,0,normal
steel_demo_app,2026-05-18 03:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.188,3.541,42.432,9.941,984.543,0,0.0,6,0,normal
steel_demo_app,2026-05-18 04:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.216,2.874,42.595,10.236,991.343,0,0.0,6,0,normal
steel_demo_app,2026-05-18 05:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.04,3.015,41.903,10.111,979.306,0,0.0,6,0,normal
steel_demo_app,2026-05-18 06:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.265,2.63,44.335,9.772,977.407,0,0.0,6,0,normal
steel_demo_app,2026-05-18 07:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.137,3.697,41.239,9.867,976.695,0,0.0,6,0,normal
steel_demo_app,2026-05-18 08:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,54.322,2.016,40.195,10.546,983.545,0,0.0,6,0,normal
steel_demo_app,2026-05-18 09:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.452,2.985,42.121,10.169,991.037,0,0.0,6,0,normal
steel_demo_app,2026-05-18 10:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.544,2.811,43.417,9.86,973.8,0,0.0,6,0,normal
steel_demo_app,2026-05-18 11:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,49.536,2.452,40.386,9.764,981.879,0,0.0,6,0,normal
steel_demo_app,2026-05-18 12:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.321,1.9,40.121,9.906,976.367,0,0.0,6,0,normal
steel_demo_app,2026-05-18 13:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,54.127,2.785,43.586,9.996,979.746,0,0.0,6,0,normal
steel_demo_app,2026-05-18 14:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.83,2.979,40.623,10.034,978.583,0,0.0,6,0,normal
steel_demo_app,2026-05-18 15:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.678,3.347,42.768,9.91,980.873,0,0.0,6,0,normal
steel_demo_app,2026-05-18 16:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.883,2.696,42.127,9.876,974.33,0,0.0,6,0,normal
steel_demo_app,2026-05-18 17:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,49.728,2.874,43.021,9.861,995.124,0,0.0,6,0,normal
steel_demo_app,2026-05-18 18:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.24,3.457,43.431,10.371,975.278,0,0.0,6,0,normal
steel_demo_app,2026-05-18 19:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,48.415,2.844,43.005,10.03,981.653,0,0.0,6,0,normal
steel_demo_app,2026-05-18 20:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.849,3.134,43.438,9.812,973.428,0,0.0,6,0,normal
steel_demo_app,2026-05-18 21:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,54.26,3.035,40.878,9.876,976.105,0,0.0,6,0,normal
steel_demo_app,2026-05-18 22:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.007,2.551,39.299,9.961,976.442,0,0.0,6,0,normal
steel_demo_app,2026-05-18 23:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.55,3.103,42.478,9.851,979.274,0,0.0,6,0,normal
steel_demo_app,2026-05-19 00:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.505,3.251,41.831,10.216,980.048,0,0.0,6,0,normal
steel_demo_app,2026-05-19 01:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.11,2.829,38.737,10.054,984.352,0,0.0,6,0,normal
steel_demo_app,2026-05-19 02:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.805,3.148,41.373,9.839,983.31,0,0.0,6,0,normal
steel_demo_app,2026-05-19 03:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.597,2.804,43.997,9.823,976.499,0,0.0,6,0,normal
steel_demo_app,2026-05-19 04:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,54.291,3.304,41.356,10.057,980.929,0,0.0,6,0,normal
steel_demo_app,2026-05-19 05:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,48.156,2.683,41.908,9.929,981.483,0,0.0,6,0,normal
steel_demo_app,2026-05-19 06:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.581,2.887,40.096,10.065,978.04,0,0.0,6,0,normal
steel_demo_app,2026-05-19 07:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.782,2.898,46.035,9.552,977.67,0,0.0,6,0,normal
steel_demo_app,2026-05-19 08:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.995,2.727,43.62,10.163,979.713,0,0.0,6,0,normal
steel_demo_app,2026-05-19 09:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.621,2.961,41.811,9.984,978.872,0,0.0,6,0,normal
steel_demo_app,2026-05-19 10:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.353,3.264,39.786,9.79,969.509,0,0.0,6,0,normal
steel_demo_app,2026-05-19 11:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.213,3.088,42.909,9.714,990.71,0,0.0,6,0,normal
steel_demo_app,2026-05-19 12:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.148,3.059,43.538,9.803,976.722,0,0.0,6,0,normal
steel_demo_app,2026-05-19 13:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.251,4.0,42.542,10.321,987.234,0,0.0,6,0,normal
steel_demo_app,2026-05-19 14:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.515,2.654,43.908,9.7,989.605,0,0.0,6,0,normal
steel_demo_app,2026-05-19 15:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.28,2.072,41.387,10.131,978.578,0,0.0,6,0,normal
steel_demo_app,2026-05-19 16:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.001,2.702,39.649,9.986,980.189,0,0.0,6,0,normal
steel_demo_app,2026-05-19 17:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.512,3.43,40.47,10.063,980.408,0,0.0,6,0,normal
steel_demo_app,2026-05-19 18:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,49.821,2.538,42.021,10.396,983.476,0,0.0,6,0,normal
steel_demo_app,2026-05-19 19:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,49.584,1.911,43.319,9.981,986.848,0,0.0,6,0,normal
steel_demo_app,2026-05-19 20:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.767,3.123,43.523,9.911,977.443,0,0.0,6,0,normal
steel_demo_app,2026-05-19 21:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.035,3.19,41.974,10.195,977.228,0,0.0,6,0,normal
steel_demo_app,2026-05-19 22:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.14,3.692,40.912,9.886,979.605,0,0.0,6,0,normal
steel_demo_app,2026-05-19 23:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.094,2.865,41.969,9.992,981.049,0,0.0,6,0,normal
steel_demo_app,2026-05-20 00:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,48.7,3.658,41.735,10.116,971.731,0,0.0,6,0,normal
steel_demo_app,2026-05-20 01:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.341,2.765,44.646,9.883,984.548,0,0.0,6,0,normal
steel_demo_app,2026-05-20 02:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.089,2.842,41.558,10.257,968.661,0,0.0,6,0,normal
steel_demo_app,2026-05-20 03:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.158,2.318,40.042,9.838,970.313,0,0.0,6,0,normal
steel_demo_app,2026-05-20 04:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.972,2.295,40.168,10.24,982.422,0,0.0,6,0,normal
steel_demo_app,2026-05-20 05:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.262,2.649,39.235,9.772,979.741,0,0.0,6,0,normal
steel_demo_app,2026-05-20 06:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.215,3.316,43.135,9.852,980.147,0,0.0,6,0,normal
steel_demo_app,2026-05-20 07:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.55,2.93,45.667,9.648,978.592,0,0.0,6,0,normal
steel_demo_app,2026-05-20 08:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.696,2.487,40.841,9.894,978.66,0,0.0,6,0,normal
steel_demo_app,2026-05-20 09:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,49.766,3.208,43.199,10.102,974.778,0,0.0,6,0,normal
steel_demo_app,2026-05-20 10:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.121,2.685,41.401,10.431,980.574,0,0.0,6,0,normal
steel_demo_app,2026-05-20 11:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.337,3.063,39.567,9.76,973.753,0,0.0,6,0,normal
steel_demo_app,2026-05-20 12:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.378,3.328,43.041,10.105,973.406,0,0.0,6,0,normal
steel_demo_app,2026-05-20 13:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.242,3.095,40.869,9.944,982.648,0,0.0,6,0,normal
steel_demo_app,2026-05-20 14:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.512,3.079,44.867,9.966,987.076,0,0.0,6,0,normal
steel_demo_app,2026-05-20 15:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.783,2.486,40.016,9.833,974.871,0,0.0,6,0,normal
steel_demo_app,2026-05-20 16:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.874,3.215,44.259,10.062,977.326,0,0.0,6,0,normal
steel_demo_app,2026-05-20 17:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,49.085,3.025,42.046,10.037,992.637,0,0.0,6,0,normal
steel_demo_app,2026-05-20 18:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.737,3.275,40.268,9.897,979.431,0,0.0,6,0,normal
steel_demo_app,2026-05-20 19:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,50.914,3.175,42.642,9.782,987.181,0,0.0,6,0,normal
steel_demo_app,2026-05-20 20:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.143,2.395,41.908,10.056,985.837,0,0.0,6,0,normal
steel_demo_app,2026-05-20 21:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.528,3.29,42.337,9.737,971.509,0,0.0,6,0,normal
steel_demo_app,2026-05-20 22:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.572,3.419,42.581,10.299,986.34,0,0.0,6,0,normal
steel_demo_app,2026-05-20 23:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.957,2.681,45.117,10.107,977.685,0,0.0,6,0,normal
steel_demo_app,2026-05-21 00:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.064,3.09,38.992,10.14,974.279,0,0.0,6,0,normal
steel_demo_app,2026-05-21 01:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.519,2.817,41.524,9.849,979.033,0,0.0,6,0,normal
steel_demo_app,2026-05-21 02:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,54.645,3.485,42.638,9.995,985.065,0,0.0,6,0,normal
steel_demo_app,2026-05-21 03:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.582,2.71,41.861,9.636,986.739,0,0.0,6,0,normal
steel_demo_app,2026-05-21 04:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,54.891,3.028,38.175,10.122,974.575,0,0.0,6,0,normal
steel_demo_app,2026-05-21 05:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.071,3.219,42.458,9.902,976.102,0,0.0,6,0,normal
steel_demo_app,2026-05-21 06:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.176,2.857,40.003,9.933,982.038,0,0.0,6,0,normal
steel_demo_app,2026-05-21 07:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.751,2.505,43.78,9.452,977.322,0,0.0,6,0,normal
steel_demo_app,2026-05-21 08:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.132,3.052,43.011,10.225,975.726,0,0.0,6,0,normal
steel_demo_app,2026-05-21 09:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.821,3.069,38.919,10.38,971.367,0,0.0,6,0,normal
steel_demo_app,2026-05-21 10:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,52.587,3.136,42.496,9.901,984.964,0,0.0,6,0,normal
steel_demo_app,2026-05-21 11:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,49.815,2.977,40.985,9.865,982.572,0,0.0,6,0,normal
steel_demo_app,2026-05-21 12:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.508,2.88,43.405,10.01,974.644,0,0.0,6,0,normal
steel_demo_app,2026-05-21 13:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,51.639,2.895,40.746,10.086,981.408,0,0.0,6,0,normal
steel_demo_app,2026-05-21 14:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,49.773,2.422,42.764,9.837,981.812,0,0.0,6,0,normal
steel_demo_app,2026-05-21 15:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,53.093,2.555,39.459,10.335,982.109,0,0.0,6,0,normal
