source,timestamp,asset_id,asset_type,area,criticality,criticality_score,temperature,vibration,current,pressure,rpm,alarm_count,delay_hours,spare_lead_time_days,failure_label,failure_mode,seq_id,seq_count,seq_pct,failure_in_7d,ml_failure_risk,ml_failure_pred,anomaly_score,is_anomaly,temperature_slope_24h,vibration_slope_24h,pressure_slope_24h,current_slope_24h,anomaly_events_24h,operational_rule_score,hybrid_health_score,hybrid_failure_risk,failure_risk,failure_pred,risk_band,estimated_rul_days
steel_demo_app,2026-06-02 16:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,58.371,6.371,48.156,9.925,971.226,0,1.62,6,0,normal,571,720,0.7930555555555555,1,0.6312663440041137,1,0.12809822617363364,1,0.07645782608695577,0.039273913043478145,0.005064782608695488,0.015389999999999187,24.0,52.0,57.00698548018512,0.5701,0.5701,1,HIGH,5.1
steel_demo_app,2026-06-02 17:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,61.178,6.699,47.238,10.151,966.13,0,1.64,6,0,normal,572,720,0.7944444444444444,1,0.6742159346237057,1,0.15427359373313443,1,0.07876434782608516,0.036798260869565,0.004921304347825965,0.026679565217390493,24.0,52.0,58.93971705806676,0.5894,0.5894,1,HIGH,4.1
steel_demo_app,2026-06-02 18:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,57.716,6.627,48.054,10.519,974.266,0,1.65,6,0,normal,573,720,0.7958333333333333,1,0.6136461771669788,1,0.14461954389832954,1,0.06566304347825877,0.03728652173913042,0.011327826086956386,0.03019913043478173,24.0,52.0,56.21407797251405,0.5621,0.5621,1,HIGH,5.5
steel_demo_app,2026-06-02 19:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,60.514,6.512,48.142,9.799,954.948,0,1.67,6,0,normal,574,720,0.7972222222222223,1,0.6108519718608161,1,0.15071047279262728,1,0.07050608695651946,0.03174347826086943,0.007542173913043012,0.0785465217391298,24.0,52.0,56.08833873373673,0.5609,0.5609,1,HIGH,5.6
steel_demo_app,2026-06-02 20:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,58.369,6.441,44.114,9.891,963.755,0,1.69,6,0,normal,575,720,0.7986111111111112,1,0.7813671575071329,1,0.11262211834665414,1,0.04407739130434645,0.03101173913043471,0.008500434782608621,0.0628926086956511,24.0,52.0,63.761522087820985,0.6376,0.6376,1,HIGH,1.9
steel_demo_app,2026-06-02 21:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,59.361,6.259,47.345,10.345,969.073,0,1.7,6,0,normal,576,720,0.8,1,0.6743731636288607,1,0.1505977290493241,1,0.04692478260869489,0.03234826086956504,0.011879565217391242,0.06400478260869434,24.0,52.0,58.94679236329873,0.5895,0.5895,1,HIGH,4.3
steel_demo_app,2026-06-02 22:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,58.951,6.5,47.965,9.846,960.345,0,1.72,6,0,normal,577,720,0.8013888888888889,1,0.6153856637268814,1,0.13848217491698245,1,0.024876956521738124,0.036008260869565094,0.007855217391304336,0.05629521739130297,24.0,52.0,56.29235486770966,0.5629,0.5629,1,HIGH,5.7
steel_demo_app,2026-06-02 23:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,61.222,6.41,46.102,9.991,965.527,0,1.73,6,0,normal,578,720,0.8027777777777778,1,0.6424956937859,1,0.1419752907781413,1,0.03985565217391213,0.040535217391304224,0.007566521739130186,0.038700434782607526,24.0,52.0,57.5123062203655,0.5751,0.5751,1,HIGH,5.0
steel_demo_app,2026-06-03 00:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,57.118,6.575,49.691,10.09,978.057,0,1.75,6,0,normal,579,720,0.8041666666666667,1,0.6275928990097139,1,0.11742537513004692,1,0.005272608695652427,0.03234086956521739,0.008732173913043413,0.07965652173913002,24.0,52.0,56.84168045543713,0.5684,0.5684,1,HIGH,5.5
steel_demo_app,2026-06-03 01:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,61.703,7.13,53.225,10.152,965.517,1,3.27,7,0,normal,580,720,0.8055555555555556,1,0.6672284277903331,1,0.17342776787126102,1,0.010269565217389264,0.03218826086956512,0.007246086956521531,0.15593826086956336,24.0,82.0,75.125279250565,0.7513,0.7513,1,CRITICAL,1.0
steel_demo_app,2026-06-03 02:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,61.387,6.46,48.435,9.87,966.785,0,1.78,6,0,normal,581,720,0.8069444444444445,1,0.6235383400960329,1,0.15177760864426693,1,0.04689304347825879,0.03334782608695646,0.0039847826086956036,0.13682652173912968,24.0,52.0,56.65922530432148,0.5666,0.5666,1,HIGH,5.4
steel_demo_app,2026-06-03 03:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,59.184,6.448,49.041,9.972,952.692,0,1.8,6,0,normal,582,720,0.8083333333333333,1,0.6355081869525275,1,0.14033023517249077,1,0.02946999999999888,0.02370260869565202,0.0029047826086956822,0.15767434782608636,24.0,52.0,57.19786841286374,0.572,0.572,1,HIGH,5.3
steel_demo_app,2026-06-03 04:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,58.131,6.32,46.764,10.083,965.43,0,1.82,6,0,normal,583,720,0.8097222222222222,1,0.65831695141268,1,0.1322877979226733,1,-0.0012839130434800753,0.022003478260869395,0.0007399999999995638,0.12281739130434684,24.0,52.0,58.224262813570604,0.5822,0.5822,1,HIGH,4.9
steel_demo_app,2026-06-03 05:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,61.732,7.018,50.339,10.122,965.234,1,3.33,7,0,normal,584,720,0.8111111111111111,1,0.6526083995546538,1,0.16227147793259844,1,0.025057391304346477,0.019573478260869494,-0.002046956521739357,0.14781608695652096,24.0,82.0,74.46737797995942,0.7447,0.7447,1,HIGH,1.0
steel_demo_app,2026-06-03 06:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,61.852,7.109,49.143,10.254,949.761,1,3.35,7,0,normal,585,720,0.8125,1,0.6669282562219384,1,0.1655411188366871,1,0.04814521739130454,0.01919347826086945,-0.003316521739130625,0.15330260869565118,24.0,82.0,75.11177152998724,0.7511,0.7511,1,CRITICAL,1.0
steel_demo_app,2026-06-03 07:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,59.979,6.713,50.597,10.314,954.994,0,1.86,6,0,normal,586,720,0.8138888888888889,1,0.6646558123824753,1,0.16002879453618135,1,0.0654795652173896,0.016036956521738994,-0.0026317391304348766,0.1570573913043466,24.0,52.0,58.50951155721138,0.5851,0.5851,1,HIGH,4.5
steel_demo_app,2026-06-03 08:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,62.433,6.443,46.524,9.953,961.645,0,1.88,6,0,normal,587,720,0.8152777777777778,1,0.6425456076959581,1,0.15079641865626447,1,0.06693695652173748,0.0148691304347823,-0.0010913043478262626,0.13295999999999944,24.0,52.0,57.51455234631812,0.5751,0.5751,1,HIGH,5.1
steel_demo_app,2026-06-03 09:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,58.348,7.113,49.857,10.211,960.813,1,3.4,7,0,normal,588,720,0.8166666666666667,1,0.6730335841272685,1,0.1456802828483621,1,0.03875739130434632,0.018104347826086678,-0.0002643478260871147,0.0936908695652163,24.0,82.0,75.38651128572708,0.7539,0.7539,1,CRITICAL,1.0
steel_demo_app,2026-06-03 10:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,60.547,6.908,51.729,9.433,957.531,0,1.91,6,0,normal,589,720,0.8180555555555555,1,0.5801726005075145,1,0.1682360896249141,1,0.05685869565217184,0.020186956521739085,-0.005115217391304566,0.0974499999999989,24.0,52.0,54.707767022838155,0.5471,0.5471,0,MEDIUM,6.4
steel_demo_app,2026-06-03 11:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,60.682,6.572,48.282,9.975,959.186,0,1.93,6,0,normal,590,720,0.8194444444444444,1,0.6355081869525275,1,0.14954352380874703,1,0.04107173913043306,0.015959999999999967,-0.0031852173913046533,0.07997565217391261,24.0,52.0,57.19786841286374,0.572,0.572,1,HIGH,5.3
steel_demo_app,2026-06-03 12:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,60.837,7.205,48.378,9.909,961.997,1,3.44,7,0,normal,591,720,0.8208333333333333,1,0.6265177640050454,1,0.1523626754762638,1,0.04189304347826049,0.020809130434782514,-0.003266956521739336,0.08833173913043368,24.0,82.0,73.29329938022704,0.7329,0.7329,1,HIGH,1.0
steel_demo_app,2026-06-03 13:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,60.809,6.409,49.69,9.91,970.421,0,1.96,6,0,normal,592,720,0.8222222222222222,1,0.6265177640050454,1,0.14945159622529547,1,0.04801086956521562,0.014659130434782439,-0.005025217391304444,0.11419304347826069,24.0,52.0,56.79329938022705,0.5679,0.5679,1,HIGH,5.5
steel_demo_app,2026-06-03 14:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,61.719,7.46,47.096,9.926,955.256,1,3.48,7,0,normal,593,720,0.8236111111111111,1,0.6312633691837919,1,0.15277331459151766,1,0.08019782608695558,0.024803478260869476,-0.007354347826087292,0.09036521739130289,24.0,82.0,73.50685161327064,0.7351,0.7351,1,HIGH,1.0
steel_demo_app,2026-06-03 15:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,59.977,7.522,51.649,9.77,959.821,1,3.49,7,0,normal,594,720,0.825,1,0.6013388069090231,1,0.15774339284675043,1,0.08160434782608542,0.030409565217391247,-0.009551739130435014,0.10693130434782518,24.0,82.0,72.16024631090605,0.7216,0.7216,1,HIGH,1.0
steel_demo_app,2026-06-03 16:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,60.929,7.321,45.86,9.679,965.367,1,3.51,7,0,normal,595,720,0.8263888888888888,1,0.5882152341206367,1,0.14353879150992777,1,0.07134434782608583,0.032674782608695586,-0.013934347826087046,0.07369999999999945,24.0,82.0,71.56968553542865,0.7157,0.7157,1,HIGH,1.0
steel_demo_app,2026-06-03 17:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,58.38,6.993,49.376,10.083,961.439,0,2.02,6,0,normal,596,720,0.8277777777777777,1,0.6513294445793074,1,0.14089702254847125,1,0.06388086956521556,0.03439913043478246,-0.011606521739130717,0.06764695652173727,24.0,52.0,57.90982500606884,0.5791,0.5791,1,HIGH,4.7
steel_demo_app,2026-06-03 18:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,60.669,7.478,49.654,9.871,962.375,1,3.54,7,0,normal,597,720,0.8291666666666667,1,0.6235383400960329,1,0.15263365854361233,1,0.044109999999998845,0.039935217391304234,-0.007339565217391402,0.07138434782608584,24.0,82.0,73.15922530432148,0.7316,0.7316,1,HIGH,1.0
steel_demo_app,2026-06-03 19:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,61.789,7.817,50.612,10.243,958.344,1,3.56,7,0,normal,598,720,0.8305555555555556,1,0.6669282562219384,1,0.16576065904989035,1,0.06338434782608494,0.046871304347825875,-0.00661521739130461,0.08426695652173845,24.0,82.0,75.11177152998724,0.7511,0.7511,1,CRITICAL,1.0
steel_demo_app,2026-06-03 20:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,60.591,7.166,48.995,9.798,969.463,1,3.57,7,0,normal,599,720,0.8319444444444445,1,0.6039666217052109,1,0.14784019660095749,1,0.04625478260869399,0.045390869565217325,-0.009726956521739187,0.035049130434781764,24.0,82.0,72.27849797673449,0.7228,0.7228,1,HIGH,1.0
steel_demo_app,2026-06-03 21:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,62.634,7.174,50.464,10.045,966.046,1,3.59,7,0,normal,600,720,0.8333333333333334,1,0.6410582917487193,1,0.1608973307496463,1,0.058405652173912165,0.041381739130434726,-0.005353043478260973,0.03139652173912926,24.0,82.0,73.94762312869237,0.7395,0.7395,1,HIGH,1.0
steel_demo_app,2026-06-03 22:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,59.588,7.263,49.261,10.125,957.816,1,3.6,7,0,normal,601,720,0.8347222222222223,1,0.6574740519636968,1,0.15109344527611057,1,0.03279391304347724,0.04008652173913016,-0.005342173913043736,0.019740869565216722,24.0,82.0,74.68633233836636,0.7469,0.7469,1,HIGH,1.0
steel_demo_app,2026-06-03 23:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,58.042,6.968,49.312,10.013,971.548,0,2.12,6,0,normal,602,720,0.8361111111111111,1,0.6450022084683549,1,0.128630992017971,1,0.01585304347826026,0.03419956521739112,-0.0051178260869568885,-0.012781739130435397,24.0,52.0,57.62509938107597,0.5763,0.5763,1,HIGH,5.0
steel_demo_app,2026-06-04 00:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,62.43,7.408,49.42,10.221,957.765,1,3.64,7,0,normal,603,720,0.8375,1,0.6669282562219384,1,0.1657437134249019,1,0.0009486956521735293,0.03402086956521734,-0.0017565217391306805,-0.00800478260869625,24.0,82.0,75.11177152998724,0.7511,0.7511,1,CRITICAL,1.0
steel_demo_app,2026-06-04 01:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,61.49,7.032,52.088,10.078,956.92,1,3.65,7,0,normal,604,720,0.8388888888888889,1,0.650754218177182,1,0.16407701889461257,1,0.02186217391304305,0.03539043478260853,0.000734782608695316,0.062100869565216224,24.0,82.0,74.3839398179732,0.7438,0.7438,1,HIGH,1.0
steel_demo_app,2026-06-04 02:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,61.599,7.624,49.139,9.893,957.098,1,3.67,7,0,normal,605,720,0.8402777777777778,1,0.6269194333403117,1,0.15709592100674863,1,0.04061608695652101,0.0354826086956521,-0.0016247826086958706,0.051639999999999416,24.0,82.0,73.31137450031403,0.7331,0.7331,1,HIGH,1.0
steel_demo_app,2026-06-04 03:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,62.306,7.353,48.83,9.733,961.349,1,3.68,7,0,normal,606,720,0.8416666666666667,1,0.5857266305893365,1,0.1612734951156276,1,0.04230999999999878,0.03172217391304331,-0.004495652173913088,0.04406391304347658,24.0,82.0,71.45769837652014,0.7146,0.7146,1,HIGH,1.0
steel_demo_app,2026-06-04 04:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,61.65,7.399,50.061,10.15,964.952,1,3.7,7,0,normal,607,720,0.8430555555555556,1,0.6672284277903331,1,0.16058523448086914,1,0.02328347826086798,0.026243478260869528,-0.001782173913043563,0.024231304347825076,24.0,82.0,75.125279250565,0.7513,0.7513,1,CRITICAL,1.0
steel_demo_app,2026-06-04 05:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,62.75,7.46,48.738,9.791,957.043,1,3.72,7,0,normal,608,720,0.8444444444444444,1,0.6039666217052109,1,0.1599312750446208,1,0.0513382608695649,0.028023478260869462,-0.002293043478260953,0.027160434782607292,24.0,82.0,72.27849797673449,0.7228,0.7228,1,HIGH,1.0
steel_demo_app,2026-06-04 06:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,62.076,7.302,49.988,9.807,950.496,1,3.73,7,0,normal,609,720,0.8458333333333333,1,0.6039666217052109,1,0.1615994338293234,1,0.07307217391304328,0.028828260869565067,-0.0009213043478262484,0.03098173913043355,24.0,82.0,72.27849797673449,0.7228,0.7228,1,HIGH,1.0
steel_demo_app,2026-06-04 07:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,63.268,7.444,48.365,9.781,962.86,1,3.75,7,0,normal,610,720,0.8472222222222222,1,0.6039059029246937,1,0.16028773068873092,1,0.08617260869565042,0.026580869565217404,0.0012313043478258763,0.0336426086956512,24.0,82.0,72.27576563161122,0.7228,0.7228,1,HIGH,1.0
steel_demo_app,2026-06-04 08:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,64.118,7.502,49.54,10.214,949.318,1,3.77,7,0,normal,611,720,0.8486111111111111,1,0.6730335841272685,1,0.1683455025832724,1,0.13158695652173708,0.021343043478260725,0.004253478260869521,0.005722608695651761,24.0,82.0,75.38651128572708,0.7539,0.7539,1,CRITICAL,1.0
steel_demo_app,2026-06-04 09:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,65.019,8.532,45.113,9.98,955.726,2,5.28,8,0,normal,612,720,0.85,1,0.7736608840398153,1,0.1415059700524145,1,0.1401439130434765,0.03276695652173902,0.007513043478260717,-0.03286173913043574,24.0,98.0,88.71473978179169,0.8871,0.8871,1,CRITICAL,1.0
steel_demo_app,2026-06-04 10:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,61.967,7.563,51.501,9.977,954.434,1,3.8,7,0,normal,613,720,0.8513888888888889,1,0.6355081869525275,1,0.1625092905222083,1,0.1362821739130429,0.031038695652173896,0.002486956521738935,0.016906956521739267,24.0,82.0,73.69786841286374,0.737,0.737,1,HIGH,1.0
steel_demo_app,2026-06-04 11:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,62.169,7.922,47.966,9.671,971.715,1,3.81,7,0,normal,614,720,0.8527777777777777,1,0.5907649569768479,1,0.1551318542823662,1,0.1346730434782608,0.028678695652173777,-0.00018086956521748542,-0.005943478260870321,24.0,82.0,71.68442306395815,0.7168,0.7168,1,HIGH,1.0
steel_demo_app,2026-06-04 12:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,61.583,7.727,49.437,10.11,970.255,1,3.83,7,0,normal,615,720,0.8541666666666666,1,0.6526083995546538,1,0.15592782449320775,1,0.12759565217391342,0.03007521739130425,0.001088260869565176,-0.01276565217391327,24.0,82.0,74.46737797995942,0.7447,0.7447,1,HIGH,1.0
steel_demo_app,2026-06-04 13:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,63.366,7.277,47.717,9.92,957.869,1,3.85,7,0,normal,616,720,0.8555555555555555,1,0.6312633691837919,1,0.15873961630023203,1,0.13739521739130361,0.017865652173912797,0.0002934782608692044,-0.023447826086957856,24.0,82.0,73.50685161327064,0.7351,0.7351,1,HIGH,1.0
steel_demo_app,2026-06-04 14:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,60.216,8.128,48.31,10.299,970.261,1,3.86,7,0,normal,617,720,0.8569444444444444,1,0.6646558123824753,1,0.15219665825668416,1,0.12336260869565163,0.024835217391304253,0.0034539130434779164,-0.05468000000000133,24.0,82.0,75.00951155721138,0.7501,0.7501,1,CRITICAL,1.0
steel_demo_app,2026-06-04 15:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,62.351,8.028,48.104,10.125,956.208,1,3.88,7,0,normal,618,720,0.8583333333333333,1,0.6643594021193021,1,0.1629449753869182,1,0.11305217391304254,0.03089782608695634,0.0028543478260868284,-0.039538695652174764,24.0,82.0,74.9961730953686,0.75,0.75,1,HIGH,1.0
steel_demo_app,2026-06-04 16:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,61.249,7.806,49.539,9.935,964.754,1,3.89,7,0,normal,619,720,0.8597222222222223,1,0.6265177640050454,1,0.15622781155993504,1,0.100005217391303,0.03211565217391298,-0.0009430434782609863,-0.06988869565217432,24.0,82.0,73.29329938022704,0.7329,0.7329,1,HIGH,1.0
steel_demo_app,2026-06-04 17:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,61.744,8.547,48.049,10.323,952.817,1,3.91,7,0,normal,620,720,0.8611111111111112,1,0.6716433192158479,1,0.16566121588931249,1,0.06392347826086926,0.03675652173913037,0.0033082608695650145,-0.08012043478260905,24.0,82.0,75.32394936471316,0.7532,0.7532,1,CRITICAL,1.0
steel_demo_app,2026-06-04 18:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,62.914,7.801,49.871,10.16,967.774,1,3.93,7,0,normal,621,720,0.8625,1,0.6706413613384086,1,0.1630528095071897,1,0.061496956521738574,0.03785782608695641,0.003416521739130207,-0.06795652173913107,24.0,82.0,75.27886126022838,0.7528,0.7528,1,CRITICAL,1.0
steel_demo_app,2026-06-04 19:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,64.655,7.864,50.878,9.844,952.685,1,3.94,7,0,normal,622,720,0.8638888888888889,1,0.6105660468333212,1,0.1660771697552509,1,0.08670217391304172,0.04299304347826081,0.004156956521739068,-0.03549826086956519,24.0,82.0,72.57547210749945,0.7258,0.7258,1,HIGH,1.0
steel_demo_app,2026-06-04 20:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,61.455,7.885,51.052,9.618,958.216,1,3.96,7,0,normal,623,720,0.8652777777777778,1,0.5857266305893365,1,0.16457686864779142,1,0.06439347826086916,0.04122130434782593,-0.0018526086956525316,-0.01910739130434857,24.0,82.0,71.45769837652014,0.7146,0.7146,1,HIGH,1.0
steel_demo_app,2026-06-04 21:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,65.255,8.464,49.605,9.721,961.112,2,5.47,8,0,normal,624,720,0.8666666666666667,1,0.5857266305893365,1,0.1679391398510568,1,0.10153999999999859,0.04470130434782596,-0.003990869565217322,-0.0030078260869573865,24.0,98.0,80.25769837652015,0.8026,0.8026,1,CRITICAL,1.0
steel_demo_app,2026-06-04 22:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,59.96,8.493,50.33,10.366,947.851,1,3.99,7,0,normal,625,720,0.8680555555555556,1,0.668503147542636,1,0.16286652287084624,1,0.05034869565217345,0.048316956521739,0.0014721739130431526,0.008012608695650797,24.0,82.0,75.18264163941862,0.7518,0.7518,1,CRITICAL,1.0
steel_demo_app,2026-06-04 23:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,64.563,8.102,50.175,9.726,961.647,1,4.01,7,0,normal,626,720,0.8694444444444445,1,0.5857266305893365,1,0.16779166375433519,1,0.028059565217389792,0.04374652173913019,-0.0008917391304351032,0.017107826086955123,24.0,82.0,71.45769837652014,0.7146,0.7146,1,HIGH,1.0
steel_demo_app,2026-06-05 00:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,64.296,8.795,52.642,9.881,951.909,1,4.02,7,0,normal,627,720,0.8708333333333333,1,0.6235383400960329,1,0.17350251963790764,1,0.0451256521739115,0.049902608695652044,0.0008047826086955372,0.051296521739130074,24.0,82.0,73.15922530432148,0.7316,0.7316,1,HIGH,1.0
steel_demo_app,2026-06-05 01:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,61.506,8.719,49.483,10.296,960.942,1,4.04,7,0,normal,628,720,0.8722222222222222,1,0.6646558123824753,1,0.16517034837105649,1,0.022451739130434824,0.05000565217391287,0.005392608695652012,0.08009347826086799,24.0,82.0,75.00951155721138,0.7501,0.7501,1,CRITICAL,1.0
steel_demo_app,2026-06-05 02:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,63.956,8.129,52.129,9.997,955.435,1,4.05,7,0,normal,629,720,0.8736111111111111,1,0.6355081869525275,1,0.17071965009677614,1,0.02544869565217303,0.04917652173913041,0.0047899999999998265,0.10556130434782472,24.0,82.0,73.69786841286374,0.737,0.737,1,HIGH,1.0
steel_demo_app,2026-06-05 03:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,64.541,8.219,49.559,10.12,957.126,1,4.07,7,0,normal,630,720,0.875,1,0.6526083995546538,1,0.16684637948652048,1,0.039930869565217984,0.04586260869565203,0.003587826086956285,0.0993704347826072,24.0,82.0,74.46737797995942,0.7447,0.7447,1,HIGH,1.0
steel_demo_app,2026-06-05 04:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,64.323,8.143,48.876,10.347,966.649,1,4.09,7,0,normal,631,720,0.8763888888888889,1,0.6680794386588289,1,0.17196845936778327,1,0.043159130434780424,0.041535652173913,0.008851739130434404,0.09909608695652034,24.0,82.0,75.1635747396473,0.7516,0.7516,1,CRITICAL,1.0
steel_demo_app,2026-06-05 05:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,64.948,8.199,50.568,10.276,955.106,1,4.1,7,0,normal,632,720,0.8777777777777778,1,0.6646558123824753,1,0.17223332221523335,1,0.062269565217390625,0.03778478260869552,0.0093321739130433,0.10239173913043385,24.0,82.0,75.00951155721138,0.7501,0.7501,1,CRITICAL,1.0
steel_demo_app,2026-06-05 06:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,62.898,9.023,51.079,10.354,948.698,2,5.62,8,0,normal,633,720,0.8791666666666667,1,0.6680794386588289,1,0.17721968181783498,1,0.05164260869565091,0.03991391304347806,0.010344782608695398,0.1227930434782597,24.0,100.0,85.06357473964731,0.8506,0.8506,1,CRITICAL,1.0
steel_demo_app,2026-06-05 07:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,64.581,9.126,51.274,9.947,949.941,2,5.63,8,0,normal,634,720,0.8805555555555555,1,0.6381892488510129,1,0.16629529770029594,1,0.07008739130434738,0.043119999999999964,0.006529130434782325,0.126554347826086,24.0,100.0,83.71851619829559,0.8372,0.8372,1,CRITICAL,1.0
steel_demo_app,2026-06-05 08:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,65.443,8.164,51.106,9.753,966.149,2,5.65,8,0,normal,635,720,0.8819444444444444,1,0.5829650015792851,1,0.17034669951490267,1,0.1052495652173907,0.03587391304347797,0.005335652173912672,0.13887782608695545,24.0,98.0,80.13342507106783,0.8013,0.8013,1,CRITICAL,1.0
steel_demo_app,2026-06-05 09:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,65.617,8.456,49.256,10.307,954.471,2,5.67,8,0,normal,636,720,0.8833333333333333,1,0.6646558123824753,1,0.17107198516838917,1,0.15079304347826056,0.04216782608695623,0.007539565217391002,0.08321999999999934,24.0,98.0,83.8095115572114,0.8381,0.8381,1,CRITICAL,1.0
steel_demo_app,2026-06-05 10:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,62.525,7.883,50.227,9.709,952.789,1,4.18,7,0,normal,637,720,0.8847222222222222,1,0.5857266305893365,1,0.1655021108995932,1,0.13172260869565108,0.032265217391304266,0.0034465217391300837,0.10310434782608577,24.0,82.0,71.45769837652014,0.7146,0.7146,1,HIGH,1.0
steel_demo_app,2026-06-05 11:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,65.187,8.401,52.086,9.855,956.777,2,5.7,8,0,normal,638,720,0.8861111111111111,1,0.6115926664774459,1,0.17094047631067766,1,0.14098260869565202,0.031166521739130443,-0.0022795652173915014,0.1042626086956504,24.0,98.0,81.42166999148508,0.8142,0.8142,1,CRITICAL,1.0
steel_demo_app,2026-06-05 12:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,66.906,8.443,52.194,9.687,965.366,2,5.71,8,0,normal,639,720,0.8875,1,0.5857266305893365,1,0.1768658585658729,1,0.15843869565217286,0.027951739130434493,-0.005073913043478546,0.11890739130434694,24.0,98.0,80.25769837652015,0.8026,0.8026,1,CRITICAL,1.0
steel_demo_app,2026-06-05 13:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,63.621,8.966,51.337,10.122,960.13,1,4.23,7,0,normal,640,720,0.8888888888888888,1,0.6526083995546538,1,0.1689703961192689,1,0.1577965217391295,0.024453043478260765,-0.005215652173913303,0.10388913043478172,24.0,82.0,74.46737797995942,0.7447,0.7447,1,HIGH,1.0
steel_demo_app,2026-06-05 14:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,63.728,9.013,50.248,10.156,953.623,2,5.75,8,0,normal,641,720,0.8902777777777777,1,0.67065601665667,1,0.16630020139831347,1,0.12376347826086753,0.02920565217391299,-0.0010734782608698503,0.08127869565217351,24.0,100.0,85.17952074955016,0.8518,0.8518,1,CRITICAL,1.0
steel_demo_app,2026-06-05 15:00:00,GBX-17,Gearbox,Finishing Mill,Critical,4,64.923,8.503,51.761,9.785,957.309,1,4.26,7,0,normal,642,720,0.8916666666666667,1,0.6039059029246937,1,0.17093031374621692,1,0.12183304347825952,0.027001739130434712,-0.0024082608695654554,0.0698739130434773,24.0,82.0,72.27576563161122,0.7228,0.7228,1,HIGH,1.0
